,ACTION,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
1334,0,45634,17614,117902,118041,118042,118563,118563,270488,118565
1335,0,106140,32457,117961,118327,118320,118321,117906,290919,118322
1336,0,33149,125466,117902,117903,120171,120990,152438,118398,120992
1337,0,3130,3239,117961,118300,118597,123178,159048,3130,123180
1338,0,39264,55638,127616,119256,118623,118995,286106,292795,118997
1339,0,75078,28150,118315,118463,118404,126820,207934,118638,126822
1340,0,38468,9273,117951,117952,118008,117885,117886,117887,117888
1341,0,43906,49283,117961,118300,119181,117905,117906,290919,117908
1342,0,25885,14842,138798,138799,120539,118321,117906,290919,118322
1343,1,36348,7133,117961,118327,118320,118321,117906,290919,118322
1344,0,33248,59429,118595,118596,81476,120344,130834,118424,120346
1345,0,7543,22948,117961,118225,118403,117905,117906,290919,117908
1346,0,33248,4308,117961,118343,118833,118054,137362,117887,118055
1347,0,27010,4012,117961,118300,118597,118054,118054,117887,118055
1348,0,15778,15566,117961,118300,118395,118054,118054,117887,118055
1349,0,3853,193,117961,118413,121639,118321,118448,290919,118322
1350,0,75787,72134,117887,118178,117945,117946,118950,292795,117948
1351,0,25322,52916,117890,118102,117878,118568,120877,19721,118570
1352,0,35395,7067,117961,118225,118403,117905,117906,290919,117908
1353,0,79197,1466,117961,118300,123749,118636,123751,118638,118639
1354,0,34475,49468,118887,118888,118395,118890,154299,118398,118892
1355,0,33247,743,117961,118343,120722,118321,117906,290919,118322
1356,0,34924,85343,117961,118327,118933,118784,117906,290919,118786
1357,0,25831,55161,118752,119070,118754,280788,280788,292795,119082
1358,0,45790,23871,118752,119070,117945,119899,127369,19793,119900
1359,0,43340,210,117961,118386,118746,118321,240983,290919,118322
1360,0,42085,5659,117961,118300,124725,118321,117906,290919,118322
1361,0,6977,4567,117961,118300,118514,118054,287351,117887,118055
1362,0,44914,783,117961,118413,277693,128230,302830,4673,128231
1363,0,23884,116406,117961,117962,120677,122067,297566,118424,122069
1364,0,40590,311355,117961,118343,118292,118826,236735,118424,118828
1365,0,33054,2270,117961,118413,277693,118685,279443,308574,118687
1366,0,20097,1755,117961,117962,119223,150752,137949,118643,150754
1367,0,23994,5409,117961,118343,119993,118321,240983,290919,118322
1368,0,14914,49655,117961,118446,122550,117905,117906,290919,117908
1369,0,33642,4121,118003,118004,117878,117879,117879,19721,117880
1370,0,4677,5507,117961,118413,120370,117905,117906,290919,117908
1371,0,312028,91335,118084,118085,117884,118568,281735,19721,118570
1372,0,13878,6874,117978,119216,117941,117879,121946,19721,117880
1373,0,7678,17007,117902,118041,117945,280788,280788,292795,119082
1374,0,4675,7014,117961,118446,119961,118259,125889,290919,118261
1375,0,29021,3944,117961,118343,118514,118784,118785,290919,118786
1376,0,20294,58967,118000,118001,117884,117885,117913,117887,117888
1377,0,73815,28485,118315,118463,118522,143183,143184,119788,143185
1378,0,23921,25687,117961,118343,118660,118924,119212,118667,118926
1379,0,35376,17640,117961,118052,118706,118318,168365,118205,118319
1380,0,39354,85475,117961,118300,123472,117905,117906,290919,117908
1381,0,1023,54296,117961,118327,120318,118321,118321,290919,118322
1382,1,75052,7411,117961,118386,118746,118451,152307,118453,118454
1383,0,3661,1958,118550,118551,118378,118054,122180,117887,118055
1384,0,76563,17550,117961,118446,118684,118321,117906,290919,118322
1385,0,28472,28163,118315,118316,120361,118784,162214,290919,118786
1386,0,13878,50641,117926,118124,117941,117879,117886,19721,117880
1387,0,25231,1600,117961,118327,118507,118890,311441,118398,118892
1388,0,33151,52735,117961,118052,120356,120357,310997,118424,120359
1389,0,79121,4175,117961,118343,118292,119433,133686,118424,119435
1390,0,78565,23103,118290,118291,119136,119137,122050,118474,119139
1391,0,25788,54308,126974,126975,118518,118043,118756,270488,118046
1392,0,23729,7122,117961,118225,118403,117905,117906,290919,117908
1393,0,7543,7445,117961,118343,122299,179731,118054,117887,117973
1394,0,112338,4972,117961,118052,118395,120647,311441,118398,120649
1395,0,39628,3645,117961,118300,118631,124576,124577,118424,124578
1396,0,43906,8074,117961,118300,119181,117905,240983,290919,117908
1397,0,1020,3768,117961,118327,118862,118890,125128,118398,118892
1398,0,136,4565,117961,118386,121961,118784,117906,290919,118786
1399,0,27829,56193,117961,118300,120410,118784,117906,290919,118786
1400,0,84071,24926,91261,118026,118229,273308,120072,249618,118232
1401,0,18418,23118,117961,118343,118833,118834,309123,118424,118836
1402,0,18418,4765,117961,118300,119890,118054,118054,117887,118055
1403,0,838,13441,117961,118300,119181,118207,205690,270488,118209
1404,0,971,770,117961,118343,119181,118451,130134,118453,118454
1405,0,39262,71189,117961,118386,121883,118318,168365,118205,118319
1406,0,73581,44917,117961,117962,118450,118451,130134,118453,118454
1407,0,41146,3883,117961,118343,119987,118784,118785,290919,118786
1408,0,32087,59012,117893,117894,117895,117879,117897,19721,117880
1409,0,38719,55364,117926,117927,117884,117885,117913,117887,117888
1410,0,917,5659,117961,118300,124725,118321,117906,290919,118322
1411,0,14936,85475,117961,118300,120410,118784,117906,290919,118786
1412,0,31200,6256,119134,119135,118437,117896,199346,117887,117898
1413,0,75078,21135,117961,118343,123494,118784,121926,290919,118786
1414,0,5045,4729,117961,118300,125821,118980,301534,118295,118982
1415,0,80195,2890,120864,120865,118437,118636,279443,118638,118639
1416,0,45634,87919,117902,118041,118042,118043,118044,270488,118046
1417,0,74754,13799,117961,118052,120356,120357,310997,118424,120359
1418,0,81350,15964,117961,118446,118684,118361,127527,118363,118364
1419,0,6960,49626,117961,118327,129972,117905,117906,290919,117908
1420,0,40867,7389,117961,118386,118746,118451,130134,118453,118454
1421,0,41325,18236,117961,118052,120304,307024,129630,118331,118332
1422,0,43876,56679,118079,118080,117878,117885,118177,117887,117888
1423,0,33987,49598,117961,118327,119995,118641,306399,118643,118644
1424,0,3853,81794,117961,118052,119972,118685,148772,308574,118687
1425,0,34433,13871,117961,118300,118514,118321,117906,290919,118322
1426,0,27124,2074,118441,118442,118378,118054,122554,117887,118055
1427,0,25287,71189,117961,118386,121883,133306,168365,118205,133308
1428,0,38717,50222,118079,118080,117878,117879,118177,19721,117880
1429,0,1109,7022,119062,119091,118535,118321,117906,290919,118322
1430,0,5173,3889,117961,118386,121668,118685,279443,308574,118687
1431,0,1020,8592,119062,119091,118514,117905,117906,290919,117908
1432,0,99523,54618,117961,118052,118992,118321,117906,290919,118322
1433,0,20897,13577,117961,117962,118673,118811,286597,19793,118813
1434,0,32270,15412,117961,118343,119993,119849,310589,118638,119851
1435,0,36686,2109,117876,117877,120694,124886,205741,118643,124888
1436,0,25703,16121,117961,118225,119824,121122,129713,118612,121124
1437,0,73110,1216,117902,117903,118507,121015,166118,119006,121017
1438,0,75834,4909,117961,118300,118458,118834,223125,118424,118836
1439,0,13878,10061,118269,118270,117878,117879,117879,19721,117880
1440,0,79363,15464,119280,119281,117945,117946,150197,292795,117948
1441,0,6690,7553,117961,118225,118403,117905,117906,290919,117908
1442,0,17249,15902,117961,118052,120398,118422,136989,118424,118425
1443,0,45815,125466,117902,117903,120171,118863,154602,118398,118865
1444,0,77246,22494,117961,118343,119598,119928,134544,118331,119929
1445,0,4675,72347,117961,118413,120370,118784,240983,290919,118786
1446,0,5389,19622,117961,118225,118403,118321,117906,290919,118322
1447,0,39332,8150,117961,118386,118387,118054,118054,117887,118055
1448,0,80492,6890,117961,118446,118684,117905,117906,290919,117908
1449,0,4675,4566,119062,130600,118992,117905,117906,290919,117908
1450,0,36429,55638,119280,119281,118623,117946,119359,292795,117948
1451,0,75078,81506,118315,118463,118522,118685,122058,308574,118687
1452,0,4675,1080,117961,118052,118378,118451,151171,118453,118454
1453,0,25885,2229,117961,118386,118450,119192,119193,119184,119194
1454,1,34637,1443,117961,118343,120722,117905,117906,290919,117908
1455,0,13878,56774,117978,117979,117884,118568,125259,19721,118570
1456,0,33054,16673,119691,119692,120356,120069,280134,119695,120071
1457,0,28083,1605,117961,118327,128935,118396,235280,118398,118399
1458,0,917,4712,117961,118343,118395,123067,233714,118398,123068
1459,0,45856,5568,121785,121786,118492,118747,130707,118453,118749
1460,0,3853,5122,117961,118300,118631,118422,153195,118424,118425
1461,0,20299,65460,118079,118080,117878,117879,118177,19721,117880
1462,0,27082,52735,117961,118052,120356,122067,127906,118424,122069
1463,0,15022,2612,117961,118386,123901,117905,117906,290919,117908
1464,0,33151,51342,117961,118343,118609,120097,174445,270488,120099
1465,0,39615,2931,117961,118343,118700,118784,117906,290919,118786
1466,0,7543,53190,117961,118300,19772,118784,118785,290919,118786
1467,0,4675,81794,117961,118052,119972,122551,159682,118762,122552
1468,0,31825,16838,117961,118413,120370,307024,310608,118331,118332
1469,0,20733,79474,117916,118150,117920,120132,154083,120134,120135
1470,0,42093,5053,117961,118300,121108,120344,267189,118424,120346
1471,0,42031,82459,117961,118386,118522,118321,117906,290919,118322
1472,0,15714,5569,119280,119281,117945,117946,118806,292795,117948
1473,0,4675,16569,117961,118327,120559,122269,141096,118643,122271
1474,0,4675,49961,117961,118225,118403,118321,240983,290919,118322
1475,0,39355,85475,117961,118300,120410,117905,117906,290919,117908
1476,0,73196,4932,117961,118225,119824,123737,147851,118960,123738
1477,0,6977,3023,117961,118343,122012,126184,128532,118762,126186
1478,0,17183,16815,117961,117969,120823,123067,269406,118398,123068
1479,0,2642,873,117961,118413,120526,118685,279443,308574,118687
1480,0,17226,4712,117961,118343,118395,123067,269406,118398,123068
1481,0,37737,31056,117893,117894,117895,117899,264384,19721,117900
1482,0,36480,2174,118256,118257,118450,121372,268307,119184,121374
1483,0,37651,122016,118219,118220,117912,117879,117879,19721,117880
1484,0,37734,62513,117975,117976,117941,117885,117913,117887,117888
1485,0,79092,3623,117961,118343,121747,307024,306404,118331,118332
1486,0,34687,52036,117961,118300,124725,118321,240983,290919,118322
1487,0,78106,53506,117916,118150,117941,118568,139079,19721,118570
1488,0,3853,4701,117961,118300,123472,118054,132425,117887,118055
1489,0,13878,50538,118953,118954,117920,118568,131694,19721,118570
1490,0,4675,16838,117961,118413,120370,120690,136365,290919,120692
1491,0,78327,79402,117983,117984,117878,117879,119057,19721,117880
1492,0,80212,6278,117961,118343,120722,118321,117906,290919,118322
1493,0,74580,19760,117961,117962,118352,117905,240983,290919,117908
1494,0,32306,770,117961,118300,119181,118451,130134,118453,118454
1495,0,103444,6021,117961,118413,122007,124886,123881,118643,124888
1496,0,32270,52194,117961,118052,126137,126138,126139,124136,126140
1497,0,23842,4528,117961,118225,120054,118636,310589,118638,118639
1498,0,36152,13201,117951,117952,117941,118568,125168,19721,118570
1499,0,23459,4375,117961,118343,120347,120344,311701,118424,120346
1500,0,27122,15918,117961,118327,118320,118685,120316,308574,118687
1501,0,80631,2710,118290,118291,120823,118890,189881,118398,118892
1502,0,6977,84718,117961,118225,121716,120611,221283,249618,120613
1503,0,23194,74866,118212,118213,118437,118636,311482,118638,118639
1504,0,998,17713,117961,118225,120663,124194,127527,118363,124196
1505,0,138,6199,117961,118225,120663,118321,117906,290919,118322
1506,0,77246,17759,117961,118413,122007,118685,120316,308574,118687
1507,0,34542,4576,117961,118327,118391,118321,117906,290919,118322
1508,0,26955,18220,117961,118052,118867,117905,117906,290919,117908
1509,0,42085,4139,117961,118300,123055,120344,188011,118424,120346
1510,0,41115,56744,117961,118386,118635,118636,310589,118638,118639
1511,0,3853,51301,118290,118291,121108,118293,118294,118295,118296
1512,0,28340,50379,118126,118237,117895,117896,117913,117887,117898
1513,0,38719,12197,118290,118291,120171,118890,261801,118398,118892
1514,0,20897,1549,118084,118085,117920,120632,226503,118131,120634
1515,0,28294,6222,117961,118052,120096,118784,121873,290919,118786
1516,0,18913,46832,117989,117990,118810,119899,129197,19793,119900
1517,0,34950,8674,117961,118327,120318,118321,117906,290919,118322
1518,0,80804,3770,117961,118343,118395,123067,269406,118398,123068
1519,0,1020,8520,117961,118386,119954,118259,287351,290919,118261
1520,0,45974,798,118752,119070,119121,280788,280788,292795,119082
1521,0,15369,20105,117961,117969,120823,129909,181275,118453,129911
1522,0,78563,4424,117961,118343,120291,118293,118302,118295,118296
1523,0,980,3267,117961,118052,121949,120097,174445,270488,120099
1524,0,45784,141,117961,118225,122273,117905,240983,290919,117908
1525,0,33054,131441,117961,118343,119598,119433,133686,118424,119435
1526,0,6977,5464,117916,119623,118403,118321,117906,290919,118322
1527,0,20277,81989,117980,117981,117941,117879,117886,19721,117880
1528,0,38279,48476,117926,118124,117884,117879,117886,19721,117880
1529,0,42093,51119,117961,118343,122012,117905,117906,290919,117908
1530,0,45784,4659,117961,118225,120663,118784,147114,290919,118786
1531,0,3719,23225,117961,118300,119984,120647,311441,118398,120649
1532,0,80564,6235,117961,118343,118437,124194,249872,118363,124196
1533,0,80445,3883,117961,118343,119987,118536,132799,308574,118539
1534,0,4675,15918,117961,118327,118320,118784,147114,290919,118786
1535,0,74982,1530,117961,118300,119984,118890,311441,118398,118892
1536,0,5371,7014,117961,118446,119961,118259,118260,290919,118261
1537,0,15740,15918,117961,118327,118320,120690,136365,290919,120692
1538,0,40456,724,117961,118300,119181,118321,117906,290919,118322
1539,0,17308,5244,117961,118343,119598,117905,117906,290919,117908
1540,0,27714,16569,117961,118327,120559,120988,304465,118643,120989
1541,0,41334,28253,118315,118463,123089,118259,148669,290919,118261
1542,0,16613,7012,117961,118225,120050,118777,279443,308574,118779
1543,0,927,13441,117961,118300,119181,118207,205690,270488,118209
1544,0,4675,7434,117961,118300,118514,118259,287351,290919,118261
1545,0,34924,27616,117961,118327,120299,137969,155743,118612,137970
1546,0,76862,15120,117961,118327,118529,118054,120514,117887,118055
1547,0,27356,51178,117961,118386,121961,307024,310608,118331,118332
1548,0,45089,1978,117961,118327,120559,122269,141096,118643,122271
1549,0,31232,14867,117890,118102,117878,117885,118069,117887,117888
1550,0,28855,14810,117961,118413,120370,117905,117906,290919,117908
1551,0,73815,92887,118315,118463,118522,129229,129659,119788,129231
1552,0,36237,3120,117961,118300,120312,118792,120314,118424,118794
1553,0,79623,17451,117961,118052,126137,126138,252926,124136,126140
1554,0,6689,16121,117961,118225,119824,121122,129713,118612,121124
1555,0,33983,5524,117961,118343,118514,118321,290919,290919,118322
1556,1,73441,5244,117961,118343,119598,118321,117906,290919,118322
1557,0,7678,6822,117961,117969,6725,126264,198845,6725,126266
1558,0,15710,82613,117961,118300,119984,118890,311441,118398,118892
1559,0,37793,52916,117890,118102,117878,117899,117899,19721,117900
1560,0,6977,2947,118212,118213,123201,117905,123202,290919,117908
1561,0,6960,5360,117961,118446,118447,118784,117906,290919,118786
1562,0,20897,23343,117961,118052,120304,118530,278014,118131,118532
1563,0,18418,2694,118887,118888,118458,120344,217919,118424,120346
1564,0,73110,52972,118212,118213,118507,118863,157370,118398,118865
1565,0,4675,49696,117961,118052,122938,118321,117906,290919,118322
1566,0,23921,3287,118752,119070,118042,118043,118043,270488,118046
1567,0,5410,58916,117961,118327,118391,117905,117906,290919,117908
1568,0,45019,26320,117961,118327,118391,118321,117906,290919,118322
1569,0,6725,6733,117961,117969,6725,119997,278014,118131,119998
1570,0,34138,6982,117961,118300,118783,118784,213944,290919,118786
1571,0,5344,17788,117961,118446,119961,132671,118260,290919,132673
1572,0,20287,72734,118079,118080,117878,117879,118177,19721,117880
1573,0,35381,32457,117961,118327,118320,118641,123881,118643,118644
1574,0,14666,96704,117910,117911,117884,117879,117886,19721,117880
1575,0,15064,770,117961,118300,118437,118054,118054,117887,118055
1576,0,44944,24924,91261,118026,119507,118636,311824,118638,118639
1577,0,25240,58916,117961,118327,118391,117905,117906,290919,117908
1578,0,4675,6047,117961,118413,120370,118321,240983,290919,118322
1579,0,42093,7212,117961,118300,124725,118784,117906,290919,118786
1580,0,4675,89738,117961,117962,118409,119928,310608,118331,119929
1581,0,18418,23280,117961,117969,6725,126264,136466,6725,126266
1582,0,75876,15570,117961,118343,118575,119849,129519,118638,119851
1583,0,16202,6879,117902,118041,119238,119093,119239,119095,119096
1584,0,27124,8147,117961,118327,145424,117905,117906,290919,117908
1585,0,26913,2270,117961,118413,120666,120773,118959,118960,120774
1586,0,6977,14829,117961,118052,119986,117905,117906,290919,117908
1587,0,39879,57539,122532,122533,118623,280788,122534,292795,119082
1588,0,44641,49440,117961,118300,118631,118422,142573,118424,118425
1589,0,43277,1605,117961,118327,128935,118396,235280,118398,118399
1590,0,4675,4151,118990,118991,118992,128230,302830,4673,128231
1591,0,4675,3242,117961,118343,118514,118321,240983,290919,118322
1592,0,20293,22356,117926,117927,117920,118568,122142,19721,118570
1593,0,21811,71189,117961,118386,121883,118318,168365,118205,118319
1594,0,33147,4084,117961,118052,118992,118321,240983,290919,118322
1595,0,78919,101472,117961,118343,119142,118318,168365,118205,118319
1596,0,14725,7029,117961,117962,120677,120357,149187,118424,120359
1597,0,34748,124899,117961,118327,120171,118890,149216,118398,118892
1598,0,18072,18073,118256,119428,118623,118995,286106,292795,118997
1599,0,42093,13873,117961,118300,118825,121469,310997,118424,121471
1600,0,42085,13201,117951,117952,117941,117899,117899,19721,117900
1601,0,35498,7615,117961,118300,120059,118777,132558,308574,118779
1602,0,80714,7398,117961,118225,119924,118321,117906,290919,118322
1603,0,38708,6444,118114,118115,117884,117885,117913,117887,117888
1604,0,16218,8607,117961,118225,118403,118747,130134,118453,118749
1605,0,20364,17250,117961,118300,125872,118826,236735,118424,118828
1606,0,7678,5560,118256,118257,117945,259173,280788,292795,118943
1607,0,31661,54618,117961,118052,118821,118321,117906,290919,118322
1608,0,18072,58711,117961,119256,120943,118995,118806,292795,118997
1609,0,20897,3639,117961,118300,118631,120418,154665,249618,120419
1610,0,33111,1541,117961,118225,123173,119093,123174,119095,119096
1611,0,36267,57715,117961,118446,118701,118702,303450,118704,118705
1612,0,6977,3097,117961,118300,120312,118792,222652,118424,118794
1613,0,80830,4932,117961,118225,119824,123737,147851,118960,123738
1614,0,79964,17550,117961,118446,118684,117905,117906,290919,117908
1615,0,58928,7253,117961,118225,118403,118321,117906,290919,118322
1616,0,19722,54618,117961,118052,118821,118321,117906,290919,118322
1617,0,35499,13419,117961,118300,120059,120812,305057,118638,120814
1618,0,74508,56201,91261,118026,118746,119962,168365,118205,119964
1619,0,4675,1443,117961,118343,120722,118321,117906,290919,118322
1620,0,74241,49646,119691,119692,118635,120903,118406,119695,120904
1621,0,38860,70480,119280,119281,117945,117946,119235,292795,117948
1622,0,76860,6114,117961,118343,6104,118278,118260,290919,118279
1623,0,34924,15645,117961,118052,122392,128903,160695,292795,128905
1624,0,25740,136238,117961,118343,121747,119928,310608,118331,119929
1625,0,79092,1540,117961,118343,123125,122022,270994,119221,122024
1626,0,6977,17728,117961,118446,119986,118318,168365,118205,118319
1627,0,27750,5603,117890,118102,117878,117899,258880,19721,117900
1628,0,25561,2649,117961,118413,120526,117905,117906,290919,117908
1629,0,80804,17199,117961,117969,118970,118890,152357,118398,118892
1630,0,30845,3770,117961,118343,118395,118890,125128,118398,118892
1631,0,37427,51398,117961,118300,118458,118054,118054,117887,118055
1632,0,13878,91335,118084,118085,117884,118568,281735,19721,118570
1633,0,74310,52736,119596,119597,118911,120789,171744,118424,120791
1634,0,278393,57797,119596,119597,169899,119928,306404,118331,119929
1635,0,4675,51007,117961,118413,120526,118321,117906,290919,118322
1636,0,4675,4341,117961,118300,118957,118784,213944,290919,118786
1637,0,38268,48801,117926,118266,117941,117885,117913,117887,117888
1638,0,80476,4576,117961,118327,118391,117905,117906,290919,117908
1639,0,969,2683,117887,118178,119796,121915,225598,121916,121917
1640,0,44812,19831,117902,117903,119181,120952,122352,118453,120954
1641,0,5353,8242,117961,117962,119223,124886,306399,118643,124888
1642,0,15672,1895,117902,117903,118783,120952,122352,118453,120954
1643,0,34924,8430,117961,118225,118403,118321,227996,290919,118322
1644,0,38972,57680,118256,118257,117945,259173,280788,292795,118943
1645,0,23096,74884,126918,126919,118042,118043,118043,270488,118046
1646,0,36285,5312,117961,118052,120539,307024,198530,118331,118332
1647,0,35451,6979,117961,117962,119223,127723,305057,118643,127725
1648,0,16034,15474,118169,118170,121023,118172,130464,249618,118175
1649,0,28149,28253,118315,118463,123089,118321,130219,290919,118322
1650,0,7678,126887,122532,122533,117945,118274,117946,292795,118276
1651,0,16985,1030,117961,118343,120722,118361,118362,118363,118364
1652,0,79092,8785,117961,117962,117904,122129,170471,121916,122131
1653,0,79121,200077,118725,118726,119076,118834,140820,118424,118836
1654,0,74302,2069,121518,121519,117878,119192,186208,119184,119194
1655,0,73118,27104,117961,118327,118507,118054,120716,117887,118055
1656,0,18688,54321,117890,117891,117878,117879,117879,19721,117880
1657,0,391,12260,117926,118124,117884,117885,117913,117887,117888
1658,0,14570,14633,118106,118107,117884,118568,281735,19721,118570
1659,0,15672,7164,117902,117903,118783,117905,118036,290919,117908
1660,0,25238,4551,117961,118343,118833,118422,300136,118424,118425
1661,0,16202,94005,117902,118041,120323,122849,138522,119095,122850
1662,0,40069,5730,117961,118446,118631,120578,120579,118762,120580
1663,0,1041,46254,117961,118327,126310,124886,123881,118643,124888
1664,0,17226,2594,117961,118300,123472,118784,117906,290919,118786
1665,0,32270,82613,117961,118300,119984,118890,311441,118398,118892
1666,0,41642,4566,119062,119091,118992,117905,117906,290919,117908
1667,0,78563,52105,118595,118596,81476,118422,149098,118424,118425
1668,0,35529,22507,117961,118300,120059,118636,135814,118638,118639
1669,0,79092,2582,117961,118343,121710,307024,133833,118331,118332
1670,0,14354,2078,118114,118115,117920,118568,125937,19721,118570
1671,0,33054,13799,117961,118052,120356,120357,310997,118424,120359
1672,0,1115,6995,117961,117962,118352,118321,117906,290919,118322
1673,0,75047,83216,91261,118026,118317,118278,118260,290919,118279
1674,0,18072,22854,117902,118041,131461,119778,174194,19721,119779
1675,0,79934,6235,117961,118343,118437,307024,311622,118331,118332
1676,0,36020,118906,117951,118907,117878,119077,117886,118372,119079
1677,0,6977,7411,117961,118386,118746,118451,130134,118453,118454
1678,0,43302,17640,117961,118386,118881,119962,168365,118205,119964
1679,0,76299,46788,117929,117940,117920,118568,163031,19721,118570
1680,0,39939,3536,118163,118164,119136,119137,260582,118474,119139
1681,0,78241,6222,117961,118052,120096,117905,117906,290919,117908
1682,0,20364,46185,118887,118888,118889,118890,311441,118398,118892
1683,0,33323,52224,117902,118041,118042,118043,118044,270488,118046
1684,0,81350,2872,118887,118888,124656,126869,146868,118295,126870
1685,0,79021,27,117961,118413,240766,117905,172635,290919,117908
1686,0,1465,21033,117961,118300,123749,166592,166593,118638,166594
1687,0,78518,52007,117961,117962,118910,179731,118368,117887,117973
1688,0,16826,1958,118550,118551,118378,118054,118443,117887,118055
1689,0,6977,2991,117961,118343,118700,118321,117906,290919,118322
1690,0,15938,217,117961,118413,120370,117905,117906,290919,117908
1691,0,45481,3116,117961,118300,147589,118826,236735,118424,118828
1692,0,77659,51165,117983,117984,117878,118568,120877,19721,118570
1693,0,16988,6252,117961,118300,120312,124419,157234,118424,124421
1694,0,20364,51145,118595,118596,81476,118422,149098,118424,118425
1695,0,14845,124925,117961,118225,122273,118784,147114,290919,118786
1696,0,74310,6235,117961,118343,118437,124194,249872,118363,124196
1697,0,76416,13801,119062,119091,123125,119928,310608,118331,119929
1698,0,33230,59421,117961,118327,118507,118863,122008,118398,118865
1699,0,17226,4200,117961,118343,118660,119433,133686,118424,119435
1700,0,72024,14829,117961,118052,119986,118321,117906,290919,118322
1701,0,80151,6232,117961,118343,118437,120516,185973,120518,120519
1702,0,80551,3944,117961,118343,118514,118321,117906,290919,118322
1703,0,153,174,117961,118413,121639,118321,117906,290919,118322
1704,0,75649,6216,117961,118052,118328,124886,306399,118643,124888
1705,0,20897,2197,117961,118327,274241,150074,119771,119772,150076
1706,0,3853,4308,117961,118343,118833,118834,309123,118424,118836
1707,0,36500,51121,117893,117894,118575,280788,155276,292795,119082
1708,0,23356,1755,117961,117962,119223,125793,305057,118643,125795
1709,0,4675,7610,117961,118327,120383,117905,117906,290919,117908
1710,0,18605,19986,117961,118225,118403,120773,136187,118960,120774
1711,0,23990,55119,119062,119091,123125,134095,300136,118474,118475
1712,0,80483,46526,117961,118300,119984,118396,269406,118398,118399
1713,0,38470,275544,117876,117877,117878,117879,117879,19721,117880
1714,0,4675,7001,117961,118327,118933,121594,127596,4673,121596
1715,0,75078,57692,118595,118596,120677,126078,297560,118424,126080
1716,0,25812,2078,118114,118115,117920,118568,125937,19721,118570
1717,0,80195,8698,120864,120865,119824,117905,117906,290919,117908
1718,0,75078,28223,118315,118463,118522,118321,117906,290919,118322
1719,0,34924,28590,117961,118327,120685,118784,240983,290919,118786
1720,0,16018,1550,117961,118225,123173,118054,120514,117887,118055
1721,0,19484,122016,118219,118220,117912,118568,125168,19721,118570
1722,0,75834,234958,118290,118291,120026,307024,197961,118331,118332
1723,0,25993,5730,117961,118446,120026,120578,120579,118762,120580
1724,0,23990,18224,117961,117969,118970,118890,125128,118398,118892
1725,0,15818,6220,117961,118327,121645,120690,120691,290919,120692
1726,0,42093,820,117961,118300,123719,117905,172635,290919,117908
1727,0,80861,7520,91261,118026,124725,117905,117906,290919,117908
1728,0,81478,5504,117961,118300,118514,118321,240983,290919,118322
1729,0,29122,14842,138798,138799,120539,118321,117906,290919,118322
1730,0,43257,7369,117961,118386,118896,118321,117906,290919,118322
1731,0,32634,744,117961,118300,120722,118321,117906,290919,118322
1732,0,16443,6726,117961,117969,6725,122290,248267,6725,122292
1733,0,45904,2680,120864,120865,120694,118636,310476,118638,118639
1734,0,971,1412,117902,117903,120722,118451,130134,118453,118454
1735,0,17849,17856,117961,118327,118673,119976,301141,19793,119978
1736,0,38704,14716,118114,118115,118846,179731,207499,117887,117973
1737,0,75834,51301,118290,118291,121108,118293,118294,118295,118296
1738,0,38723,7647,117961,118300,119181,117905,117906,290919,117908
1739,0,2341,196,117961,118413,121639,129909,130134,118453,129911
1740,0,29304,82284,118953,118954,117884,117885,117913,117887,117888
1741,0,25993,25629,117961,118343,120291,120006,129545,118424,120008
1742,0,77993,8121,91261,118026,118746,117905,117906,290919,117908
1743,0,74909,5511,117961,118386,120361,118321,117906,290919,118322
1744,0,79092,33,117961,118413,118501,144353,144354,118504,144355
1745,0,74961,8204,117961,118052,118867,118054,305057,117887,118055
1746,0,6977,6047,117961,118413,120370,118777,279443,308574,118779
1747,0,25703,20183,117961,118225,120054,119587,274735,118704,119589
1748,0,1151,124316,118887,118888,118889,118863,307233,118398,118865
1749,0,80770,4642,117961,118225,120551,118321,240983,290919,118322
1750,0,79092,27898,118106,118107,117941,117879,117886,19721,117880
1751,0,79342,4803,117961,118225,124449,122022,124996,119221,122024
1752,0,19945,7539,117961,118343,119987,117905,117906,290919,117908
1753,0,74717,5245,117961,118300,125821,118834,251171,118424,118836
1754,0,6921,30527,117961,118225,124449,119849,193662,118638,119851
1755,0,26360,48956,117961,118052,120356,118054,118054,117887,118055
1756,0,15064,25935,117961,118343,121977,179731,128635,117887,117973
1757,0,74995,49696,117961,118052,122938,117905,117906,290919,117908
1758,0,19998,15415,117961,118225,123173,118054,119601,117887,118055
1759,0,42668,4108,118887,118888,119136,120056,122909,118474,120058
1760,0,39262,46704,91261,118026,118202,117905,117906,290919,117908
1761,0,38726,14695,118602,118603,118008,118568,125168,19721,118570
1762,0,80802,1334,117961,117962,118910,119949,230830,290919,119951
1763,0,1003,7525,117961,118225,120551,118784,121873,290919,118786
1764,0,42488,48492,117961,118225,118403,118321,240983,290919,118322
1765,0,76862,17305,117961,118327,118529,118054,118054,117887,118055
1766,0,75078,18680,91261,118026,118746,118321,117906,290919,118322
1767,0,28294,4743,119062,130600,120663,117905,117906,290919,117908
1768,0,44976,72133,117887,118178,117945,259173,139246,292795,118943
